,salary,transaction_amount,loan_amount,credit_score,account_balance,monthly_expense,gender,city,account_type
467,57575.07710047305,1339.8034712596925,5936.157870102337,833.0199697693996,94283.52706906937,3370.935924297803,Male,Bangalore,Business
468,44694.988523894724,325.15236743584893,1441.878005901035,816.0555755178736,84539.08625827916,,Female,Bangalore,Savings
469,44241.8175935532,785.1251900274088,31685.183433152222,832.1703905049227,3091.7189469227887,,Male,Mumbai,Business
470,47249.48302848356,2673.919756049582,7542.988546284627,804.6728359449742,61027.43812828112,5543.905850961366,Male,Delhi,Current
471,26980.78835264415,1292.5963865832355,2769.3113030920476,821.5557257940213,97951.21772907606,14125.13847855219,Male,Bangalore,Current
472,34848.089378014476,942.8517928431852,6943.550520525156,841.0194066890843,75491.16783845022,12756.939350275874,Female,Delhi,Business
473,63668.742674445246,1003.3230803171565,11382.485262732562,843.8020989715549,91519.89402010058,1856.0461207342416,Female,Pune,Current
474,66449.67713501284,1230.3243218338464,793.0213477005082,810.4404202230298,99859.86496130552,4795.1909636576,Male,,Current
475,47509.63960443622,3074.388403788928,3211.7517658509287,733.6494333876248,,595.0275913480707,Male,Mumbai,Current
476,55765.569630557664,4452.817032647493,16448.86302350852,828.9235005040213,94648.83041364663,5961.071008191426,Female,Delhi,Savings
477,53112.50154543536,6217.1161260446,6155.657215573472,783.9746488917586,65829.27507791245,6934.163349635561,Female,Bangalore,Savings
478,80788.80808455238,3092.019260911395,7909.301276058035,796.2559899764013,91770.41861915142,333.78822063677035,Male,Delhi,Current
479,61195.74911434577,757.8612512081025,5670.715168023113,715.913823801313,64850.09183602062,3276.762635406316,Female,Pune,Business
480,,,,763.9868284922006,,5592.358489707333,Female,,Savings
481,40444.59559399574,1151.0949867297877,1812.2189742519365,808.19468379888,92641.83972768114,4324.73484792599,Female,Bangalore,Business
482,33935.536797424276,587.8580804979554,5897.635674222761,796.4943124048052,94480.57602118756,1075.5324503491024,Male,Delhi,Current
483,52034.63635867223,3676.0874523811567,2346.91808249024,735.6710725102283,94679.83068199774,,Male,Pune,Current
484,,78.36823348751211,512.7121953612684,824.4988040235856,98587.54559707474,2988.334205822009,Female,Bangalore,Business
485,35777.462904023254,4640.724186080744,18556.560463874306,830.2147523724153,,2354.2722604051887,Male,Mumbai,Savings
486,43534.27115757474,1237.8518696785593,39735.011031952396,849.4565025978493,83781.66502900675,2540.500717321473,Female,Pune,Business
487,39184.51996385605,2027.8152626691149,15757.269365677425,762.4063950662212,93111.81694505177,931.30319149067,Female,Bangalore,Business
488,,2153.8224714325243,19226.76602269478,769.2823261968741,89195.09042680929,3415.0560188048285,Male,Delhi,Current
489,58816.397569494504,4509.833796118041,2770.4172270921135,844.4838865310062,90540.09784370351,9445.328341280214,Male,Bangalore,Savings
490,49920.27358683383,2024.8857840085423,32346.74354858788,806.997700184056,58265.85453408931,1121.9243599686722,Male,Mumbai,Business
491,64799.44138890026,1903.491728221744,2193.0804684137825,818.8206513358381,52859.385825294914,2797.7108188917077,Female,Pune,Savings
492,50773.68307647618,137.95440156381082,30247.453182020516,843.6816245255346,86416.81179073584,5167.7974238710885,Female,Bangalore,Current
493,41387.157986717364,1461.3160839784362,,,,714.2704889784126,Male,Mumbai,Savings
494,65231.240772696576,325.435547513243,12438.327816846819,837.91578841419,97741.08905607137,3441.0775595355644,Male,Bangalore,Current
495,55389.10043684659,,39709.09889426446,846.5199446739293,38675.669418501624,6792.412892437145,Male,Bangalore,Savings
496,39627.538456735434,1435.7894646508566,8429.003625594063,804.8254278936895,98757.66272775643,1369.761849451931,Female,Pune,Business
497,48096.61321916392,2280.2926933430167,3004.860724923195,782.863790675047,92933.52362190658,3696.750139394801,Female,Delhi,Current
498,41243.817466152424,85.13223883270871,5744.683429928095,848.3509298955723,92921.6763387166,6462.321646978449,Female,Delhi,Business
499,36172.00269035664,,9003.212637616178,796.2477447294984,92274.94436635895,13659.172670461972,Male,Mumbai,Current
500,59261.77547531641,2519.840759965853,758.8970221384387,812.0044577905842,96410.60322526578,3556.3559895334374,Male,Mumbai,Savings
501,69094.1664047013,149.62885926925267,9737.69603394951,,69427.95752808393,1809.4856872619891,Female,Mumbai,Savings
502,36014.324261808586,147.84585373802418,39727.202078753886,,97386.48225721822,1822.940023955431,Male,Pune,
503,55629.69236690571,24.36476001959194,2108.539411153337,808.0364902222808,79847.95540509866,876.2645853172401,Male,Delhi,Current
504,43493.57430878173,6270.052972439578,15730.82436156245,832.4257487186535,97355.73130218858,9953.223278245665,Male,Mumbai,Current
505,45128.74616235304,2675.0720860313218,23848.672389512572,710.7136849008023,98537.06373677374,6196.515770719304,Male,Mumbai,Savings
506,44076.06075761131,871.5952714673983,28770.89035892496,764.6087959797323,51967.46466570148,1194.8781361873434,Female,Bangalore,Current
507,41360.09230320184,703.4759624601976,32222.716944481985,644.57618310644,95782.39970566644,1719.4765466295735,Male,Bangalore,Current
508,50485.21627944827,860.6529013337602,7370.147220569544,834.9669810272808,65564.64075843865,3512.2024982344733,Female,Mumbai,Business
509,41690.49883588962,2980.2323994633007,37857.38784859356,675.13060844383,84267.06166714663,6757.653983796134,Female,Bangalore,Current
510,52704.56825779839,2165.6980352570067,14159.712237241734,821.7857025843457,98378.91102225435,4803.715421847055,Male,Bangalore,Business
511,,409.61431021999925,1763.4517448085626,828.6513527360643,37777.94940676237,4477.209023605848,Female,Bangalore,Business
512,47610.5195313359,382.5857629100438,6479.828321383203,847.4169357393248,94327.23037095838,3881.5786536026053,Female,Pune,
513,40924.36337958402,207.15898238867896,12670.23278921252,847.2895831627467,60728.343756915594,1258.599968184254,Male,Mumbai,Savings
514,44232.286694316674,2159.4008200670255,2841.4209997979588,791.1153979021148,96302.06245944576,3547.101064145856,Female,Mumbai,Business
515,57553.91225825756,2891.0075984474315,10233.615524613528,819.3820860228091,61524.84968853594,3231.383875500835,Female,Bangalore,Current
516,55009.17187624381,615.8958991071805,10984.137455189628,837.1571215981925,99733.65813847251,863.3162447470411,Female,Pune,Savings
517,40224.44755201449,42.334836903230254,1775.7254379850958,802.4079507071281,85660.19819564885,9789.556942277968,Female,Bangalore,Savings
518,50993.32305429226,171.48981491387218,8326.053877086579,835.4249911761692,70654.89331139246,2031.258510413802,Female,,Savings
519,57513.87123371789,6875.310005674686,14767.746320413959,806.9061137289634,45395.4587539595,888.3560313359673,Female,Mumbai,Savings
520,33305.94718878628,700.3771306072507,6909.40945159936,,52017.60959690393,2329.2452275003834,Female,Bangalore,Savings
521,55433.60192379935,2932.6080866080406,121.76955887700333,763.263482606017,65745.66922680433,2711.424611321881,Female,Mumbai,
522,43373.76241054153,1959.865010976076,90.79563850904285,764.0663256871692,56180.6730415859,3156.753702286659,,Pune,Savings
523,55705.986685931595,962.3383116586516,4416.561918201068,817.557799162911,95556.62732006164,2675.3424379857415,Male,Delhi,Business
524,42367.408434574834,460.55603791180704,26063.161770524017,828.3978060510092,93313.34917201956,3296.6230356948295,Male,Pune,Current
525,31951.17899335481,258.82017811420235,2596.4777096391695,827.4852597563508,93179.2283717605,,Female,Delhi,Current
526,33724.57562116838,1909.0912569589611,10061.161250552199,768.078665781744,90534.09338884644,3592.355834443088,Female,Mumbai,Business
527,50480.84946661382,2980.0571166818354,2511.262797305097,830.1117969185174,90004.90170388407,4453.357635922178,Female,Mumbai,Business
528,52597.22501721482,2065.1112671274177,3881.2136854655573,838.2733812195983,84270.37942330193,4647.000509883677,Male,Bangalore,
529,40956.83374895591,1511.3312553729447,18841.517017541253,845.575466913566,96515.79482922619,4731.027476539648,Male,Delhi,Savings
530,56385.92458777374,85.71317461821808,13051.253056263971,818.5670868844578,76495.74828906244,5591.912100202875,Male,Pune,Business
531,33384.7993773104,6914.823059507108,1002.6162303666898,817.0982456767576,96331.96025171243,1846.2153736312423,Female,Mumbai,Savings
532,49339.20201352683,3206.0588976887198,5598.443507801786,758.0861453443673,92569.78286254554,1904.832540416239,Male,Delhi,Current
533,37889.83800237543,692.9458572752944,296.0365980225214,837.4974653005606,86002.80156217713,6778.818820879356,Male,,Current
534,43481.63892197841,7821.081145434437,6556.397546358057,826.0182045534664,68164.0552843777,2388.0768747137117,Female,Delhi,Savings
535,50473.98671316414,1842.01160893896,10859.942668955455,767.3812316816874,73099.31363612876,,Male,Pune,Savings
536,41395.866347160474,1746.5710040897006,1261.3325343695842,763.2432503924422,79257.12294344221,2816.788510102585,Female,Pune,Savings
537,46154.44455770175,2757.233256410029,3409.210323270345,825.7249592864146,96613.3165627188,13338.740302343085,Male,Pune,Current
538,60062.92809214441,3340.1790676877536,5072.264842828503,819.2717362681791,84160.73481587696,1581.5756245498715,Female,Pune,Savings
539,44231.081304768515,2137.011781496099,25198.835682971097,831.9309937124682,98169.8286584091,1554.9267720388737,Female,Delhi,Business
540,58356.921120651416,274.1513239607699,49989.56075902351,715.1779487301048,90524.16243031312,3305.353162304449,Female,Delhi,Savings
541,38702.93145342382,825.7877846310165,459.5106218168274,843.6853308695967,89327.78408153175,2880.11905200659,Female,Bangalore,Business
542,55298.04177915283,5264.503012848412,14313.248803005745,714.284444762902,99187.4880687282,1183.9312176795436,Female,Delhi,Savings
543,64415.686206579005,508.79277574188785,4647.75824305489,792.420473305,,3101.4946919201166,Male,Delhi,
544,25283.554998727108,930.9622188253594,4983.3427688417305,812.0813401483343,37687.388834617195,3374.8818768809288,Female,Bangalore,Current
545,42031.04744529523,1131.538453437462,14035.014509953418,848.3397864247186,38576.82356503716,2194.8501729972045,Female,Delhi,Business
546,55770.7212718054,1157.513081846666,25062.499928371722,817.72533674264,91312.61153213594,2959.3766370403623,Female,Pune,Business
547,47969.54613957007,1898.3489611044638,30144.787865872062,,99118.86999895156,1720.7111097801812,,Mumbai,Business
548,53711.45873371309,5732.070767560392,8606.729434454637,841.2097296273365,96053.04370275704,1186.6736719794244,Male,Mumbai,Current
549,43960.148132841794,550.6974485483729,4417.99000649414,796.5847480542348,90041.22651852714,2373.2916755800798,Female,Bangalore,Business
550,50865.897874729,259.0818760099047,15490.443095770986,672.7161631118481,40954.321361723596,1367.5018765711027,Male,Delhi,Current
551,48443.227646079205,439.97330378772955,2890.181422787728,808.7016231482388,,975.5475130491665,Female,Delhi,Savings
552,61677.820616598074,4359.406162201104,8302.828409517735,787.2799611737582,71162.51868902345,472.90434246543333,Female,Bangalore,Savings
553,52544.20843301213,2075.8481621524556,4440.684118766536,846.4547050331842,97698.90764056142,3930.383684937544,Male,Mumbai,Business
554,53376.02662075202,673.4835557580368,10689.498229877938,822.9643588628493,20460.68528435957,2308.6387350576038,Male,Pune,Savings
555,45881.23033877533,3385.0623755494407,2749.6186888850966,843.8148087601669,90387.07075232733,6806.000816971946,Male,,Savings
556,45123.93775927507,,2126.895672844426,802.5598415845853,70146.04368887482,2468.5985807827124,Female,,Business
557,45674.41812180379,3748.296255962151,25039.55981789687,710.5785982047709,91611.01892966882,3916.4222126628306,Male,Pune,Savings
558,53944.52142378297,5024.799086548464,1073.6661870379178,795.7973998308487,80240.56589075847,1947.1560255327236,Female,Bangalore,Business
559,45790.15519179737,581.3491448292308,7051.345584098177,846.0043657432939,95735.73744968667,3227.848758120694,Male,Bangalore,Business
560,52897.74856896413,2813.336441646111,2495.552688905251,828.1006207800849,96843.02603487248,477.44572430563846,Male,Bangalore,Savings
561,70754.00798645438,1234.3714157042284,397.0799371386665,810.000851978985,44366.88122851217,2344.529346530891,Female,Mumbai,Savings
562,58711.247034316926,3690.3021741469033,366.835056113271,824.1906886810566,50065.12464586676,1590.6879993567275,Male,Mumbai,Savings
563,46739.76467832159,2607.5176038695136,1926.4074345832685,760.3187364196847,56309.47983107875,6340.165429141529,Male,Bangalore,Savings
564,62012.139221639445,2996.217507731186,20156.809818707225,765.718865980891,80360.2842269553,3734.3102629027376,Female,,Savings
565,45919.24626978449,2135.1683813684185,3319.5270666804945,802.6842740514901,66966.84366012839,5745.710449837848,Female,Pune,Current
566,29618.75464822146,390.6403952478917,30049.581125357596,826.6230309892361,98569.2864611914,7314.3697110628,Female,Delhi,Savings
567,39919.13689082596,1575.0340483844093,8713.706491738638,835.2588664514885,91846.97883212847,2190.1700765945393,Male,Mumbai,Current
568,31292.08078974144,8355.853190033891,5737.9060981508765,844.404553498232,92471.10035747259,3617.772417169057,Male,Pune,Business
569,46484.865159586916,5541.5987760148655,8677.121011941032,828.0826827743296,79807.45008969311,1252.1042611525916,Male,Bangalore,Savings
570,50184.18379189551,88.26689223517215,7271.143589950866,823.3487800607151,91200.18028235245,4353.139802463543,Male,Delhi,Savings
571,66764.37312275282,360.2036023015098,14220.303685493483,793.6767307487509,96784.72513478588,4812.2947627389885,,Delhi,Savings
572,53269.273737641626,282.5022803053705,3319.7684839872645,,81850.05605774184,4142.454745114575,Female,Bangalore,Business
573,47808.99471191136,2589.1077081207736,4354.868725226266,846.3656510610034,66318.50343886993,2188.1364143946685,Male,Delhi,Current
574,,,22452.062273805208,,90370.66658567553,10391.42356820442,Female,Mumbai,Current
575,,480.3540167001058,29272.611169441505,839.9688677281104,97162.53616284017,3368.182773271728,Male,Bangalore,Savings
576,52356.14558108566,1409.843227679058,22308.06229197307,841.4716915358049,95619.75313682128,1259.0864584678675,Female,Delhi,Savings
577,57708.65193886967,3673.9701409556073,5437.75893497494,762.1894129140182,94577.3824823913,,Male,Bangalore,Savings
578,35214.137542201584,2639.5272372943527,15157.904915515272,847.8590497684493,92869.42682166366,6468.895766130173,Male,Pune,Savings
579,61437.54043206929,1562.8082899075898,6469.045124116817,822.8340333866706,79411.08740598515,,Female,Bangalore,Business
580,53384.96407494414,1784.8930091400646,6882.389499473696,840.7916176655191,81626.85517611894,2712.9444014044775,Male,Delhi,Savings
581,45847.120860991985,1420.019300136812,2290.1086671604508,744.265124038024,76180.19370777154,870.0838264800178,Female,Mumbai,Business
582,56327.81866106285,706.357700003241,8943.587635739941,809.2861517396443,90995.9177010998,7502.287738750592,Male,Bangalore,Savings
583,72706.92857804397,1664.919614936311,2059.6187747433078,836.842029609996,65254.841151160974,3076.858508826029,Male,Bangalore,Current
584,51818.66255058495,,4028.156695729184,815.0993211693096,95434.67547435426,1597.0059183399242,Female,Delhi,Current
585,,4132.228150214905,19312.29845290355,784.2573217763503,87338.60003986038,6525.80423196721,Male,Mumbai,Savings
586,45406.39100459756,2022.8043097497089,,691.3550324202998,67717.14860587308,3299.0987862528027,Female,Mumbai,Savings
587,41501.55630535208,2863.600759171052,738.1693700302627,837.5483338423359,96027.11139426439,5928.091367048177,Male,Pune,Business
588,58303.358165442456,348.87734097824756,715.0415706895463,741.3423702246918,97672.39953405884,4551.969650882936,Male,Pune,Savings
589,41439.161740911324,1238.149037332752,28265.72293283546,713.8640512018968,56971.11248222712,1409.8305146167963,Male,Delhi,Savings
590,50715.662372193925,18.750864328912314,7070.847345157996,725.9021231458155,91600.71583954668,2127.1529978202275,Male,Mumbai,Savings
591,45223.42553234883,566.5273347157338,5266.367498016638,799.5503102732993,76967.95694583817,1636.454150090305,Male,Mumbai,Current
592,54789.79825746392,2592.6273712225716,16653.66041661833,800.3116163481234,99486.49170494445,1179.2088371731015,Male,Pune,Business
593,53336.62105286948,9609.670881772277,18068.279988809696,824.1904476375834,76573.31508246936,650.0677141126122,Male,Pune,
594,60375.39944257899,208.89541942218554,4037.531240628876,780.2033907342172,92401.09022746742,11757.637001333345,Female,Delhi,Business
595,44899.83601145253,1026.6385134428385,11829.227771663489,812.1110194038868,98852.90737989216,4087.357986563627,Male,Mumbai,Current
596,47301.250647066285,3219.5856378034964,14745.69733059262,793.4269933008957,81177.4288705134,4531.582774129008,Male,Bangalore,Savings
597,,456.4017225231275,10631.988723472205,822.0291430298629,94490.09883722094,7023.009669427971,Male,Pune,Current
598,45557.067399238884,1619.7438246952313,1643.972510280493,784.2554402089681,90218.481153701,2109.3438720267077,Female,Delhi,Current
599,53773.00493044852,2641.5473651362713,20865.31282741948,763.0023021803647,98319.73747986567,937.0556141939934,Female,Mumbai,Business
600,57569.88616645352,,7745.623605709237,842.0832472585156,,5574.415687357072,Male,Mumbai,Business
601,40778.34675822375,416.5708012669001,,760.532965486042,92924.21105172989,1096.136202864155,Male,,Current
602,58696.0592010566,878.2027410459814,5537.821611877681,811.1413184154102,98119.07141420664,5483.18486580604,Male,Delhi,Business
603,63556.37858804951,3063.026749787975,382.95075702702275,756.8911471782533,51656.62540179502,795.6621165422617,Female,Bangalore,Business
604,54134.349032237005,1615.8886703923529,1368.13115846664,821.7797387451158,99878.69198815225,1020.3989109187698,Male,,Business
605,68767.95812558066,10.486671668489953,14504.990735121404,826.1755303486306,86772.44686976349,1936.941208005058,Female,Delhi,Business
606,42262.10800896427,2862.5061336552476,0.11634823050432323,726.709061096432,97369.39018453863,5340.997756984983,Male,Mumbai,Business
607,37553.45296688583,71.89975462310841,5388.2365021327105,835.5378843804399,92645.8862533742,9503.402240010517,Female,Bangalore,Current
608,32212.797510957214,2738.746922706088,7392.12440933873,757.036937082901,47910.092554747775,,Female,Delhi,Business
609,64960.44311489183,452.49813730374433,561.8356915649691,816.9155808250179,96472.54499975189,2002.2535440810905,Male,Bangalore,Savings
610,56543.65656354058,6343.673439119571,36148.175362787755,813.9128470891097,32470.4979453735,6279.896079714718,Male,Delhi,Current
611,49444.15329089545,917.5442825792068,2563.453451831128,831.5576870105508,95391.74239567708,770.430063249207,Male,Delhi,Current
612,52799.6862631982,791.8166886067128,3626.911761341702,807.4464949436467,72937.69287019584,1480.176209817814,Male,Delhi,Current
613,38745.10952701623,322.4232166702378,3623.230247239586,830.3322239780007,84176.98064713237,3543.041525376681,Male,Delhi,Business
614,74457.51979616826,729.4263726977144,2619.0603022539467,847.9969371438636,56833.9882134542,5701.556539486398,Male,Bangalore,Savings
615,51292.21181975227,4185.471224353278,14.74909230385058,834.1273842474244,83851.57590227755,2823.0609128660253,Male,,Business
616,51093.94794604893,11217.492461418113,13069.095710746875,849.6800261777086,84704.59186819283,2589.4473928109637,Female,Bangalore,
617,57257.666238986916,918.7115365375602,34065.76818902749,658.3514519923237,95650.35783938077,2712.1457403146587,Male,Delhi,Current
618,54810.09231736713,1190.628121020739,2539.81030444211,681.3006373762428,96364.06142205541,6980.684111608587,Male,,Current
619,,2560.7787424898193,10878.123934605872,824.8608228030655,50344.42542390463,,Female,,Current
620,42095.25544554688,4346.551358926028,13543.939412806241,784.8341210959157,92054.87616160043,1391.062396452826,Male,Bangalore,Business
621,54714.68357135996,1798.1020573572334,18866.772280370347,828.7824257071429,-50000.0,2678.285298301664,Male,Delhi,Savings
622,68820.24496475034,993.601198911863,5492.7057938722555,794.4009639725531,71472.36262213589,7641.257553870665,Male,Bangalore,Savings
623,63454.20046154978,1064.1728863006745,3608.7074205934923,768.1518247632329,91725.31142956068,1909.0138472039757,Male,Mumbai,Current
624,65931.86626639398,2378.944537511689,3934.799193146354,703.3562623757401,39242.87826563116,2705.3800756875467,Female,Delhi,Savings
625,,6.44690670446925,12469.545359924232,824.4410260275843,73217.29755254992,757.009127300462,Female,Bangalore,Current
626,40103.95179741419,1933.0078377851705,16970.647506300527,773.5383968759241,81802.31194550046,2795.715363495303,Male,Mumbai,Current
627,48742.13079900352,878.5392234594991,2004.2113164163982,834.5425611792236,57444.976601978335,3943.7171161430815,Male,Bangalore,Savings
628,50557.24912288695,3161.674976221592,4635.302399667804,618.0517380385206,98982.42905818463,1097.7769333774093,Female,Pune,
629,,195.20501797971207,23221.77749177033,848.6946274131564,94057.12770140826,6989.503733305293,Male,Bangalore,
630,33075.353702851804,1774.4459787556734,16434.783687293708,803.7424053748027,87488.87102351946,,Female,Bangalore,Current
631,65295.503194606135,1311.5983237872229,41903.09538682376,796.1321139597594,94851.03063739894,2167.240725249184,Female,Pune,Savings
632,48419.92101421011,2056.2639929492893,14034.334383200408,791.755094095135,72755.8491806256,3927.9146249277974,Female,Delhi,Current
633,45731.1893005258,134.1043570213637,4995.481228836644,843.5863050514997,49682.44574751414,4718.25910749934,Male,Pune,Savings
634,39878.956247398324,1734.9239341762886,8931.55023299958,710.5398747205484,88975.0279887548,551.4236059987433,Male,Delhi,Current
635,33451.43328134231,1648.720641205761,10817.972204129243,840.0052497941817,91624.96224216839,4039.4764736732977,Male,,
636,58231.70583961914,1644.963786201368,817.0455545483112,801.2571898722981,,7461.276131060749,Female,Bangalore,Current
637,50733.17967188404,1850.0962654148234,7863.528863524105,837.4050935548959,88229.57372439782,1711.390240210173,Male,Bangalore,Savings
638,37100.39100258946,2256.914115647508,12355.351233568277,831.6481190680541,86570.39179227465,2205.8272004694713,Male,Delhi,Business
639,37049.21227936384,3269.3986202319857,1831.074303129447,810.4665702427613,91333.51183819241,2514.8594215085277,Female,Delhi,Current
640,46642.15300709872,628.9303722524986,15170.033059741118,823.0050044030354,51941.17629675711,5745.90350992526,Male,Mumbai,Current
641,66690.21525289393,3486.5033776224623,8765.239671469428,841.2689002096033,83169.12185673881,1285.5690732430166,Male,Mumbai,Savings
642,47404.08648636395,1379.329232519219,30411.85511110514,840.6270794614456,71275.63131832221,4564.454829324958,Male,Bangalore,Current
643,34968.570468818936,,433.48410522112505,822.9233180443582,66594.2849919902,2552.9186663554597,,Bangalore,
644,47542.56935914056,120.67005215011521,3083.28602809438,779.2070483063135,91633.58091218336,9797.47915701299,Male,Mumbai,
645,47272.7643025233,813.6470167205098,9201.829951622438,735.8782036890939,88627.5740823374,2672.950336239714,Female,Mumbai,
646,23031.133570584283,3073.2763787940166,3517.725691046352,845.6060853350195,62260.332723271975,268.0698427532089,Female,Delhi,Business
647,49457.05133482188,2459.8187680415685,12532.47660188759,825.0301157641667,90972.26860337348,5182.492608358549,Female,Pune,Business
648,47690.65469791322,3108.1479929471952,14229.802649098478,844.7183299265627,68408.7145279453,4399.77107278339,Male,Delhi,Current
649,56962.063648134186,1456.591666430376,1081.5994603859408,849.1634161131192,43398.245646298914,3784.987292899979,Male,Mumbai,Current
650,68489.56094945344,1160.3478237958066,7212.472435450759,795.806128510068,80478.63467934879,7324.924375230515,Male,Bangalore,Current
651,61265.65029547757,319.0527684537657,7110.882749898155,803.8783418522723,72932.95771512143,645.7272139488891,Female,Mumbai,Business
652,47311.11309445169,795.5676306647306,4608.944761872568,841.1022977573781,67294.90237826531,1500.1999129608182,Female,Bangalore,Business
653,38934.74091258329,1138.3908344384663,27019.418337671756,836.6835602066027,62708.28011763405,3215.3084368655823,Male,Bangalore,Savings
654,75733.5980324986,185.54774320512345,,848.8003347675595,,3636.7067877134373,,Bangalore,
655,50592.184340144886,498.492443961226,11947.137417483797,759.9255054614433,98947.51726814633,2865.8662534807904,Male,Bangalore,Current
656,50139.29291912946,1823.727560917522,12529.062038255497,,89720.84715706288,769.1783952965915,Male,Pune,Current
657,49758.749128899966,2661.061813819402,6193.692442292759,842.7221415186505,77597.7916869761,2223.6700820014726,Male,Mumbai,Business
658,51980.84760767855,12810.945761268285,25382.380757120376,836.8358768110812,88030.51462352448,9349.292293353546,Male,Delhi,
659,48556.395880760574,5409.511208808631,11861.17913334209,748.5969683436391,72356.88917390669,1228.4523291139221,Male,Bangalore,Current
660,44263.37993119764,2057.604619605745,13055.665773552832,719.5011275395043,91168.33541494714,3161.143256478983,Male,Bangalore,Business
661,44531.41058759608,1093.7626198971955,19782.642708715717,822.795753085821,79856.85624605928,4576.61936104382,Male,Delhi,Business
662,49672.46729784002,2022.1775915597088,,847.4025628442705,95873.78446413409,5631.133887580835,Female,Delhi,Business
663,44565.75228866235,3080.3052694861854,16454.325351245992,,72324.49433515371,5165.064001858418,Male,Bangalore,Business
664,42871.54217322836,251.88892897206804,2172.1193189903324,807.3400872823438,84220.22734293666,2091.835719562605,Female,,Savings
665,51064.30227691897,1054.9431023394577,4236.422441660145,825.047314981557,95435.26026913084,1494.412103693427,Female,Delhi,
666,,3662.693023676061,4088.866362702279,848.5464539160197,93096.28536006557,9848.774383097521,Male,Pune,Business
667,325199.64942913444,968.4743405698264,38408.87622252615,806.2362751115118,72385.10752465203,6015.399886647283,Female,Delhi,Current
668,23490.30191606988,1696.6673924200902,19416.796763724426,849.4316552168791,86821.17205107438,3393.5845108256412,Female,Mumbai,Current
669,60915.06851922462,1772.3445650634778,12078.79965984888,772.5894538903908,95132.27276043917,8179.95918505293,Female,Mumbai,Current
670,62460.85192497629,407.84947590070186,12984.914234202142,831.7046411563883,,942.7815709280535,Male,Mumbai,Savings
671,29266.097675918507,899.5721890978608,8257.02579684131,847.9454608112267,74885.90278040517,279.4235244090347,Male,Bangalore,Business
672,46573.12405919651,814.4672081772699,29391.755305092014,805.6206399714266,37006.085396589624,3606.0287376737538,Male,Mumbai,Business
673,46285.59134004208,53.09191042933922,6856.925413210558,824.6513128741719,88858.94191380552,3733.9922721153725,Male,Pune,Savings
674,,48.97838254106063,4788.711656821709,667.8994177335009,87109.0368043133,856.1840123370655,Male,Mumbai,Business
675,42221.833124091245,3563.9792242782787,1779.7342794015171,810.7150886109036,54353.12989908849,5866.834532088253,Female,Bangalore,Current
676,38894.24154534171,637.8524128600701,15427.407178831198,833.904320828166,85109.11290912791,445.5361556250991,Female,Pune,Savings
677,67522.70443423622,1459.9491874370412,13259.292819722024,788.202936196644,75429.29917813398,4204.017757010957,Male,Mumbai,Business
678,59356.78393147461,709.7119801597861,4850.848428490843,834.162166228565,94188.33105267296,4912.176454797268,Female,Pune,Savings
679,62715.550949941586,5649.592072317046,255.16200954391076,732.702770512642,88161.94463782173,3574.1114149938076,Female,Pune,Savings
680,57216.72064043235,600.3104364011887,18263.343161106415,826.5220559513642,97364.77243812286,736.5384534112156,Female,Bangalore,Business
681,38709.482287827705,1123.0340328371808,114.83669104263555,810.089217192696,95387.06651361374,7272.712638176099,Female,Bangalore,Current
682,44754.79733720226,4122.8928662311855,12163.820806602378,847.4051628195094,99981.12278872194,2150.2825183944997,Male,Pune,Business
683,,3689.479741964257,35151.65157939812,822.2331439541774,99198.86567557816,2155.9851577785676,Male,Mumbai,
684,37778.721911080545,411.8390253811239,5756.509916369589,760.702121459772,,1816.6316101690904,Male,Bangalore,Current
685,57129.98430172388,3245.4851544975877,2678.446810487069,,94449.22762971141,5290.041275021289,Female,Pune,Business
686,47596.74601841865,1225.6682929649098,12203.42764119798,837.2993321465323,78228.10478840674,2066.98400820797,Female,Delhi,Business
687,46251.791924504025,1319.3043951075852,16989.696010093252,837.1857215230318,63460.59293974061,1121.693595500983,Male,Delhi,Business
688,57109.59968203492,286.54011379580527,7906.063631889006,765.0030553912824,84000.47076964007,6341.3660789392525,Male,Bangalore,Savings
689,54442.6331148604,168.07128414664675,34123.172364030834,716.7515993408606,96675.49597782866,3103.663001699592,Female,Mumbai,Savings
690,46390.3383418092,2603.4602029028783,530.5138804256164,844.9890388568124,73952.37234440677,6492.927665968793,Male,Delhi,Savings
691,61593.29803364248,1372.1888291937,7027.846689285737,820.1028188210888,81661.61090544178,3281.707420106285,Male,Delhi,Business
692,39189.366724001025,1148.4210082822626,12674.592473497782,829.4167144690572,73720.48215073731,1712.285229944712,Female,Delhi,Current
693,56159.35606944264,2615.027202630076,19851.53492430679,747.7234643874305,70628.50126666136,530.624984509434,Female,Mumbai,Savings
694,55931.01257968384,2900.7093979347705,1975.4356015995488,845.6389801667266,25891.39249043043,3617.465757074005,Male,Mumbai,Current
695,46904.535606860096,,,838.142570305432,82954.17412843533,2519.226357931374,Female,Bangalore,Business
696,53261.33022242118,1884.372025833694,8045.415873998299,780.1891611893927,91639.89850195644,5443.749956619689,Male,Bangalore,Savings
697,37488.86423614697,290.8703990557495,5050.981935027793,847.3671915512313,79091.10522078848,1987.9007009541572,Female,Delhi,Business
698,59240.27019206901,2783.619775654699,1412.3531011449272,816.0835856905186,98582.0911974757,4296.1102394419995,Female,Mumbai,Current
